   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	66302	22527	5293	13702	2543	1944	3041	6849	9890	55899	84.3097
Jessore Sadar	141393	46121	10739	29039	5166	5325	5945	11155	17100	113490	80.2656
Sarsa	77376	26874	5284	17393	1844	1665	2361	4726	7087	60147	77.7334
Keshobpur	56959	20324	2891	13061	1306	1759	2900	4596	7496	46837	82.2293
Bagherpara	44269	17932	2879	6256	1814	2418	1413	3856	5269	36568	82.6041
Monirampur	92825	29621	4227	27038	2267	2603	6602	7125	13727	79483	85.6267
Abhaynagar	55762	17839	4003	13122	1736	1133	2506	5953	8459	46292	83.0171
Chowgachha	53429	17732	3774	9800	1579	1857	1908	5698	7606	42348	79.2603

 
