   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	68211	20802	5876	13294	2271	1756	2709	7132	9841	53840	78.9316
Jessore Sadar	145258	46251	11357	29707	5792	6158	5822	11834	17656	116921	80.4920
Sarsa	78799	25059	5860	18659	1347	2130	2099	5182	7281	60336	76.5695
Keshobpur	58369	19883	2983	13467	1362	2062	2917	4964	7881	47638	81.6152
Bagherpara	46291	18281	2944	6749	1951	2852	1406	4211	5617	38394	82.9405
Monirampur	94396	28869	4264	26465	2593	2568	6352	7908	14260	79019	83.7101
Abhaynagar	56990	16665	3871	12124	1523	1656	2365	6175	8540	44379	77.8716
Chowgachha	55190	17842	4382	10215	1674	1866	2054	6141	8195	44174	80.0399

 
