   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	68155	21611	1603	14226	1191	4230	5690	4309	9999	52860	77.5585
Pirganj	94655	40654	3784	13124	3774	3777	4594	5682	10276	75389	79.6461
Pirgachha	74476	27000	2954	15758	2864	3172	3355	4072	7427	59175	79.4551
Badarganj	65407	22589	1992	8100	473	2734	9381	4231	13612	49500	75.6800
Mithapukur	115958	47997	5051	18006	2665	5887	4062	5671	9733	89339	77.0443
Kaunia	48908	16922	2031	10133	703	2480	2920	2759	5679	37948	77.5906
Rangpur Sadar	136725	50102	9257	24953	1472	6682	5345	8194	13539	106005	77.5315
Taraganj	35005	12915	897	4922	448	2430	2379	2949	5328	26940	76.9604

 
