   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	68398	21668	1639	14394	1248	4350	5843	4338	10181	53480	78.1894
Pirganj	95073	40630	3863	13126	3862	4129	4584	5752	10336	75946	79.8818
Pirgachha	74625	27227	2942	15483	3026	3531	3356	4126	7482	59691	79.9879
Badarganj	65995	22545	2035	8222	473	2794	9449	4263	13712	49781	75.4315
Mithapukur	116246	47880	5099	17894	2704	6177	4063	5714	9777	89531	77.0186
Kaunia	49119	16966	2057	10268	701	2661	2920	2802	5722	38375	78.1266
Rangpur Sadar	137076	50009	9067	25003	1473	6855	5402	8315	13717	106124	77.4198
Taraganj	35299	13003	910	4964	464	2562	2419	2973	5392	27295	77.3251

 
