   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	77964	28059	5579	12890	1348	1727	1097	2822	3919	53522	68.6496
Uzirpur	43403	18475	1847	6033	952	802	513	3109	3622	31731	73.1078
Bakerganj	57850	19902	2548	8409	2189	413	994	4696	5690	39151	67.6768
Babuganj	26980	9941	1069	4321	601	384	450	1256	1706	18022	66.7976
Mehendiganj	54546	18372	3933	7797	1757	626	2014	2365	4379	36864	67.5833
Gournadi	33876	13745	1239	3791	762	485	271	3005	3276	23298	68.7744
Muladi	33069	11761	2359	6027	1646	246	286	1366	1652	23691	71.6411
Hizla	22718	7535	1550	4735	779	123	338	602	940	15662	68.9409
Agailjhara	27104	11195	1321	2290	885	276	247	3033	3280	19247	71.0117
Banaripara	26685	11218	947	3152	1158	301	239	1514	1753	18529	69.4360

 
