   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	26294	12542	735	2699	260	1486	1404	1215	2619	20341	77.3599
Kalmakanda	50626	24923	3297	5259	1364	1601	2029	1907	3936	40380	79.7614
Modan	27375	14129	1031	2418	450	1106	1299	915	2214	21348	77.9836
Purbadhala	56491	24029	1668	8586	1090	2550	1612	2939	4551	42474	75.1872
Kendua	57965	26067	1815	5710	1784	2299	2549	4710	7259	44934	77.5192
Netrokona Sadar	68673	29667	3695	8734	533	3431	2953	4036	6989	53049	77.2487
Durgapur	45587	16868	1900	7703	1623	1981	1965	3652	5617	35692	78.2943
Barhatta	33637	14560	1509	4650	1216	1297	1401	2456	3857	27089	80.5333
Mohonganj	31210	13469	1091	3425	1019	1083	1421	2784	4205	24292	77.8340
Khaliajhuri	17287	6908	1288	2118	333	650	384	1614	1998	13295	76.9075

 
