   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	26220	12494	743	2717	271	1371	1405	1210	2615	20211	77.0824
Kalmakanda	50555	25022	3296	5375	1390	1535	2025	1897	3922	40540	80.1899
Modan	27325	14078	1036	2437	474	1094	1298	917	2215	21334	78.0750
Purbadhala	56275	23964	1646	8583	1140	2483	1606	2926	4532	42348	75.2519
Kendua	57892	26001	1812	5730	1840	2262	2545	4705	7250	44895	77.5496
Netrokona Sadar	68441	29430	3681	8741	551	3426	2955	3984	6939	52768	77.1000
Durgapur	45534	16902	1926	7753	1655	1912	1965	3648	5613	35761	78.5369
Barhatta	33610	14552	1526	4669	1228	1220	1402	2450	3852	27047	80.4731
Mohonganj	31151	13464	1080	3417	1035	991	1417	2773	4190	24177	77.6123
Khaliajhuri	17242	6993	1344	2202	350	553	380	1606	1986	13428	77.8796

 
