   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	133953	57307	7592	16685	3723	6732	5204	6938	12142	104181	77.7743
Trisal	86615	42246	3627	11124	2048	2129	2856	2767	5623	66797	77.1194
Fulbaria	84320	42529	3829	7730	2273	1465	4594	3373	7967	65793	78.0278
Bhaluka	88772	43817	4942	8738	1915	1787	4097	4729	8826	70025	78.8819
Muktagacha	92123	44491	5215	11162	2687	1874	3820	3612	7432	72861	79.0910
Gafargaon	85356	36897	5450	8288	3631	1002	1864	6367	8231	63499	74.3931
Phulpur	121714	57164	5077	10482	3479	4991	4029	6671	10700	91893	75.4991
Gouripur	63015	29653	2149	7418	938	1237	1230	4607	5837	47232	74.9536
Ishwarganj	78355	40157	2420	7835	1088	1626	2452	4059	6511	59637	76.1113
Nandail	82611	45747	1977	10286	1727	1167	1860	2109	3969	64873	78.5283
Haluaghat	66210	32557	2220	8195	684	2307	2157	3633	5790	51753	78.1649
Dhubaura	40426	17270	2271	7006	812	677	1697	1912	3609	31645	78.2788

 
