   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	27974	13029	898	2801	615	540	1813	1604	3417	21300	76.1421
Kalmakanda	46893	22596	2495	4765	1356	762	2005	1807	3812	35786	76.3142
Modan	27090	13357	888	2197	677	499	1495	1030	2525	20143	74.3559
Purbadhala	57741	25049	2043	8268	1554	1619	2118	3888	6006	44539	77.1358
Kendua	56214	24719	1815	6564	2307	810	2386	5036	7422	43637	77.6266
Netrokona Sadar	58862	23975	2558	7676	1338	1543	3896	4742	8638	45728	77.6868
Durgapur	44897	17488	1930	7286	1983	788	1958	3652	5610	35085	78.1455
Barhatta	33261	14184	1808	4298	1669	537	1643	2400	4043	26539	79.7901
Mohonganj	30526	13826	1273	3460	1195	365	1448	2205	3653	23772	77.8746
Khaliajhuri	16114	6473	1577	2181	453	182	363	1329	1692	12558	77.9322

 
