   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	28046	13062	871	2801	574	564	1858	1598	3456	21328	76.0465
Kalmakanda	47096	22553	2485	4697	1373	830	2087	1838	3925	35863	76.1487
Modan	27117	12945	799	2138	717	602	1539	1065	2604	19805	73.0354
Purbadhala	57831	24640	1931	8596	1568	1683	2267	3944	6211	44629	77.1714
Kendua	56385	24454	1680	6447	2201	790	2471	5080	7551	43123	76.4796
Netrokona Sadar	59231	23879	2519	7655	1287	1530	3933	4757	8690	45560	76.9192
Durgapur	45206	17406	1934	7535	1989	805	2011	3708	5719	35388	78.2816
Barhatta	33139	14155	1699	4389	1606	525	1664	2440	4104	26478	79.8998
Mohonganj	30626	13589	1208	3517	1149	433	1599	2259	3858	23754	77.5615
Khaliajhuri	16121	6509	1474	2108	436	170	371	1362	1733	12430	77.1044

 
