   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	40506	13789	3730	4660	2043	2000	1875	4027	5902	32124	79.3068
Sunamganj Sadar	42825	14830	2754	6551	1180	2915	712	3513	4225	32455	75.7852
Dharmapasa	43929	17269	2956	5950	1540	2966	540	3915	4455	35136	79.9836
Sulla	19686	6452	1828	2869	673	773	784	1873	2657	15252	77.4764
Tahirpur	36383	13149	2117	5590	1545	2275	1785	2513	4298	28974	79.6361
Chhatak	54591	19247	6545	6359	3112	866	2823	5212	8035	44164	80.8998
Jogonnathpur	34022	11694	2571	3879	1299	1782	2108	3823	5931	27156	79.8189
Jamalganj	29559	11883	2662	5007	750	1134	456	1998	2454	23890	80.8214
Bishwamvarpur	26720	9713	2029	3939	1002	1292	1672	1739	3411	21386	80.0374
Dowara Bazar	39018	16318	2059	5520	776	1805	1955	2085	4040	30518	78.2152
Sadar (South)	28096	10290	1955	4025	1128	1462	1117	2574	3691	22551	80.2641

 
