   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	52095	20469	3058	9517	2251	2565	942	4633	5575	43435	83.3765
Sherpur	80917	38035	5311	10523	2166	1692	2691	5174	7865	65592	81.0608
Shibganj	88932	41782	4324	12677	1785	1753	4316	5682	9998	72319	81.3194
Dhunot	65907	26319	3034	15450	1856	833	2352	3633	5985	53477	81.1401
Dupchanchia	43489	20020	1660	4979	1272	1242	3088	3351	6439	35612	81.8874
Nandigram	44339	25440	1289	3104	603	618	2454	2856	5310	36364	82.0136
Adamdighi	44606	21307	2548	3949	1234	927	1583	4933	6516	36481	81.7850
Bogra Sadar	90951	36390	9011	11074	3005	5993	2169	5986	8155	73628	80.9535
Kahaloo	54064	25351	3430	4747	1116	2511	3661	3125	6786	43941	81.2759
Gabtali	72494	28404	3957	17638	1507	3366	1252	3988	5240	60112	82.9200
Sonatola	39474	17809	2454	5648	1685	1025	533	2438	2971	31592	80.0324
Shajahanpur	75996	33561	8219	8559	2396	1967	2115	4072	6187	60889	80.1213

 
