   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	60642	20672	765	11368	901	2019	5138	4343	9481	45206	74.5457
Pirganj	86049	41065	3159	11565	3686	1196	3909	3667	7576	68247	79.3118
Pirgachha	71468	30721	1632	13822	2405	1621	2499	4608	7107	57308	80.1869
Badarganj	61755	22311	1468	6166	899	1168	8031	6089	14120	46132	74.7016
Mithapukur	114077	53100	3896	17297	2337	2257	3395	4932	8327	87214	76.4519
Kaunia	48228	19661	1499	9396	691	1413	2286	2644	4930	37590	77.9423
Rangpur Sadar	123117	42466	5095	33517	1484	3362	3818	6359	10177	96101	78.0566
Taraganj	29597	11912	674	3747	609	1076	1950	2833	4783	22801	77.0382

 
