   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	14802	4867	1006	2721	1028	139	320	765	1085	10846	73.2739
Khagrachhari Sadar	15243	6086	374	2596	405	331	307	675	982	10774	70.6816
Mahalchhari	8003	2852	204	915	297	104	115	392	507	4879	60.9646
Panchhari	9638	5669	211	1023	195	113	151	218	369	7580	78.6470
Ramgarh	9649	4063	292	1237	519	124	20	354	374	6609	68.4941
Manikchhari	8543	2744	270	1677	383	118	92	689	781	5973	69.9169
Matiranga	18266	7405	679	3399	713	138	424	1200	1624	13958	76.4152
Lakshmichhari	3798	1423	56	365	155	6	13	185	198	2203	58.0042

 
