   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	54871	22593	1390	13658	564	549	646	2941	3587	42341	77.1646
Roumari	40948	16196	1731	7292	1336	265	672	1522	2194	29014	70.8557
Kurigram Sadar	62548	29164	2206	7217	470	313	1376	3305	4681	44051	70.4275
Ulipur	83120	39297	963	13419	990	357	1073	1852	2925	57951	69.7197
Nageswari	84265	41304	1551	9930	1385	319	1599	3889	5488	59977	71.1766
Chilmari	26999	13576	429	2357	636	270	256	1314	1570	18838	69.7730
Fulbari	34841	15099	579	5929	407	441	1180	3482	4662	27117	77.8307
Char Rajibpur	17852	7394	316	4512	380	102	256	404	660	13364	74.8600
Rajarhat	41587	18921	897	9610	330	270	963	2221	3184	33212	79.8615

 
