   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	17368	6629	880	2985	922	488	840	845	1685	13589	78.2416
Khagrachhari Sadar	18481	7008	786	3222	545	1491	709	869	1578	14630	79.1624
Mahalchhari	9057	4133	249	1334	275	254	515	241	756	7001	77.2993
Panchhari	10868	5745	394	1064	203	335	265	248	513	8254	75.9477
Ramgarh	12212	5452	533	1853	215	253	210	269	479	8785	71.9374
Manikchhari	11222	3452	256	2545	302	493	260	1027	1287	8335	74.2737
Matiranga	24472	9390	1157	4326	695	900	1534	1584	3118	19586	80.0343
Lakshmichhari	5572	2511	154	480	467	132	157	321	478	4222	75.7717

 
