   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	16607	5872	1105	3069	1040	224	656	791	1447	12757	76.8170
Khagrachhari Sadar	17821	6699	724	3096	518	1248	631	821	1452	13737	77.0832
Mahalchhari	8755	3778	231	1251	223	236	377	278	655	6374	72.8041
Panchhari	10374	5614	197	914	128	206	249	256	505	7564	72.9131
Ramgarh	11598	5110	544	1648	433	348	316	335	651	8734	75.3061
Manikchhari	10276	2695	231	2127	371	391	251	988	1239	7054	68.6454
Matiranga	23775	9143	1219	4305	765	968	1330	1502	2832	19232	80.8917
Lakshmichhari	5395	2497	150	463	330	43	132	292	424	3907	72.4189

 
