   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	39360	13528	3679	4674	1810	1316	1747	3606	5353	30360	77.1341
Sunamganj Sadar	42001	15168	2982	7202	1544	2533	715	3241	3956	33385	79.4862
Dharmapasa	42142	17055	3252	6158	1571	627	473	3445	3918	32581	77.3124
Sulla	19430	6341	1805	2827	676	465	758	1751	2509	14623	75.2599
Tahirpur	35579	13171	2286	5704	1876	1458	1689	2336	4025	28520	80.1596
Chhatak	53851	19086	6437	6178	2977	556	2681	4906	7587	42821	79.5176
Jogonnathpur	33520	12137	2786	3607	1308	1236	1944	3487	5431	26505	79.0722
Jamalganj	28711	11793	2725	4138	810	741	432	1809	2241	22448	78.1861
Bishwamvarpur	26137	9356	2020	3662	960	1172	1522	1586	3108	20278	77.5835
Dowara Bazar	38216	15681	1843	5447	809	1317	1872	1856	3728	28825	75.4265
Sadar (South)	27840	9642	1808	3853	1143	1064	1098	2331	3429	20939	75.2119

 
