   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	130276	54488	6183	13863	3647	4505	2933	7340	10273	92959	71.3554
Trisal	81947	42513	2691	6829	2554	1320	1253	2508	3761	59668	72.8129
Fulbaria	86493	43300	1993	4470	2076	942	3066	3429	6495	59276	68.5327
Bhaluka	81567	39867	2661	4628	1752	812	2388	4939	7327	57047	69.9388
Muktagacha	85120	41003	3002	5824	1598	1695	2034	4358	6392	59514	69.9178
Gafargaon	85057	37747	4431	7434	3942	547	1027	5773	6800	60901	71.6002
Phulpur	117327	56422	4761	3555	2964	1486	1776	7583	9359	78547	66.9471
Gouripur	62301	28877	1313	5639	904	953	775	4482	5257	42943	68.9283
Ishwarganj	73951	38171	1806	5439	1748	1038	1599	3314	4913	53115	71.8246
Nandail	79823	38813	983	5235	2402	583	1331	2780	4111	52127	65.3032
Haluaghat	65291	29498	1234	6457	862	643	1709	4796	6505	45199	69.2270
Dhubaura	37560	13741	1799	3390	1760	325	1023	2106	3129	24144	64.2812

 
