   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	92900	42635	7565	5034	2582	922	864	12032	12896	71634	77.1087
Nagarpur	65264	28644	3535	5905	1288	2054	354	5079	5433	46859	71.7992
Bhuapur	42505	16066	3623	6308	984	2146	839	1535	2374	31501	74.1113
Ghatail	99932	44519	6728	13424	1768	2906	3145	5512	8657	78002	78.0551
Basail	37278	15470	3028	4018	1426	469	805	2498	3303	27714	74.3441
Tangail Sadar	114350	40520	11129	17355	2154	5693	2798	9149	11947	88798	77.6546
Kalihati	82391	32954	7526	11182	2070	3678	1354	6235	7589	64999	78.8909
Modhupur	111302	50615	4138	14047	796	1675	3598	5316	8914	80185	72.0427
Gopalpur	58300	23473	5433	10114	921	1214	1631	2692	4323	45478	78.0069
Shakhipur	68938	32668	3452	3473	846	484	1785	4032	5817	46740	67.8001
Delduar	46140	17039	2913	3949	859	1262	508	5196	5704	31726	68.7603

 
