   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	43035	17129	3779	4909	437	1144	519	5895	6414	33812	78.5686
Poba (Sadar)	69191	18835	5275	15715	896	2624	803	12793	13596	56941	82.2954
Mohanpur	40708	16810	2109	7501	622	873	851	4086	4937	32852	80.7016
Puthiya	48302	18341	4080	5979	508	1187	298	7864	8162	38257	79.2038
Bagmara	95544	38935	6532	14185	2211	2788	2893	9059	11952	76603	80.1756
Charghat	47210	18866	3551	7590	949	802	390	6034	6424	38182	80.8769
Boalia	99478	37899	32063	10262	458	576	469	4315	4784	86042	86.4935
Tanore	44161	18202	2250	5101	616	2569	1259	6341	7600	36338	82.2853
Godagari	66674	19419	5641	12198	1305	1588	2265	11961	14226	54377	81.5565
Bagha	41934	13789	3509	8238	540	1988	307	6393	6700	34764	82.9017

 
