   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Naogaon Sadar	61448	25796	3095	7237	986	2385	526	9539	10065	49564	80.6601
Mohadebpur	68783	30525	2569	5848	952	1402	2209	9542	11751	53047	77.1223
Manda	91151	43026	2218	9271	2503	2354	1832	12007	13839	73211	80.3184
Badalgachhi	48007	17066	2301	7723	922	947	1198	7451	8649	37608	78.3386
Rani Nagar	41465	17523	2183	3781	469	1102	1435	4093	5528	30586	73.7634
Patnitola	53465	25620	2764	3044	723	1365	2614	5642	8256	41772	78.1296
Atrai	46653	20059	3666	3331	1337	883	1974	5457	7431	36707	78.6809
Dhamoirhat	43450	19753	1749	4670	784	657	2265	3876	6141	33754	77.6847
Niamatpur	57361	27837	3246	4160	1149	1766	1979	7055	9034	47192	82.2719
Porsa	29540	13608	1573	2541	1090	819	1791	2576	4367	23998	81.2390
Sapahar	37294	18291	1872	3408	159	813	2387	2027	4414	28957	77.6452

 
