   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Naogaon Sadar	61435	27719	2615	6965	1785	1587	531	9929	10460	51131	83.2278
Mohadebpur	69595	35806	1930	5979	1168	882	2067	9047	11114	56879	81.7286
Manda	90271	48080	1681	8150	2535	658	1691	12332	14023	75127	83.2238
Badalgachhi	46979	18067	1878	7369	937	351	1153	8894	10047	38649	82.2687
Rani Nagar	41026	20317	1855	3744	549	496	1475	4320	5795	32756	79.8421
Patnitola	53392	27117	2502	3473	1301	442	2976	4985	7961	42796	80.1543
Atrai	45823	20667	2623	2993	1744	384	1975	5549	7524	35935	78.4213
Dhamoirhat	38365	18782	1407	3513	891	94	1991	3723	5714	30401	79.2415
Niamatpur	55598	25222	2621	4195	1668	369	2262	7043	9305	43380	78.0244
Porsa	27420	13341	1383	2480	935	425	1522	1886	3408	21972	80.1313
Sapahar	35982	17111	1596	4025	234	404	2798	1661	4459	27829	77.3414

 
