   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	27907	10583	3467	2590	948	768	204	1414	1618	19974	71.5734
Rangunia	64286	23580	2221	6954	2241	1215	233	6266	6499	42710	66.4375
Doublemooring	39069	13628	4581	2856	1047	686	415	1722	2137	24935	63.8230
Fatichhari	92771	28502	3963	9704	3306	390	106	5825	5931	51796	55.8321
Hathazari	65843	22566	3917	2378	2104	448	86	3516	3602	35015	53.1795
Sitakunda	58536	22295	2657	5877	1740	1294	119	3746	3865	37728	64.4526
Mirsharai	69938	23234	2798	8675	3041	878	32	4862	4894	43520	62.2265
Rawzan	60044	20180	2933	5299	3060	663	72	4342	4414	36549	60.8704
Sandwip	47314	17661	1943	7213	1109	314	6	771	777	29017	61.3286
Boalkhali	39595	15364	1239	2913	2299	746	96	3222	3318	25879	65.3593
Chandlaish	37807	13273	1708	3459	2238	405	78	3823	3901	24984	66.0830
Banshkhali	69748	25875	2887	5297	1667	819	465	3312	3777	40322	57.8110
Satkania	61629	19878	2351	5432	2244	770	186	3381	3567	34242	55.5615
Anwara	44790	17082	1654	3195	2503	612	90	3039	3129	28175	62.9047
Patiya	86441	36198	3786	6763	3486	1909	262	7051	7313	59455	68.7810
Lohagora	47834	16969	1933	6316	1607	208	55	2619	2674	29707	62.1044

 
