   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	35262	14314	1860	4978	1251	1731	486	2039	2525	26659	75.6026
Pabna Sadar	134819	41930	10504	29547	5128	4352	6008	7459	13467	104928	77.8288
Chatmohor	74240	30696	5309	7871	3215	2184	982	7107	8089	57364	77.2683
Ishwardi	71851	23792	9548	11374	1871	4030	811	5237	6048	56663	78.8618
Faridpur	27800	9230	1720	6161	1029	1160	897	1568	2465	21765	78.2914
Sujanagar	62054	19462	3136	12242	4541	2341	622	4989	5611	47333	76.2771
Santhia	90999	35419	5519	21434	3092	2707	1370	5249	6619	74790	82.1877
Bera	57132	24296	3286	9987	2061	1997	786	2998	3784	45411	79.4844
Bhangoora	29443	13187	3010	2612	1174	836	972	1466	2438	23257	78.9899

 
