   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	129181	59920	7905	14421	2911	2696	3438	6409	9847	97700	75.6303
Trisal	81556	43545	3209	9070	1308	839	1780	2256	4036	62007	76.0300
Fulbaria	82623	44865	3514	6190	1715	497	3492	2940	6432	63213	76.5078
Bhaluka	81192	40494	3360	5752	1338	681	3342	4784	8126	59751	73.5922
Muktagacha	88733	45375	4685	9135	1835	1135	2826	4012	6838	69003	77.7648
Gafargaon	82562	38316	5285	7462	4016	385	1288	5691	6979	62443	75.6316
Phulpur	113314	61852	3976	7758	2275	1115	2516	5925	8441	85417	75.3808
Gouripur	62962	29819	2113	7096	680	829	1016	4557	5573	46110	73.2346
Ishwarganj	76289	41980	2381	6719	1630	744	2020	3607	5627	59081	77.4437
Nandail	78662	43800	1656	7567	957	535	1597	2334	3931	58446	74.3002
Haluaghat	63859	30243	1733	7250	660	476	1831	3724	5555	45917	71.9037
Dhubaura	38890	16008	2021	5263	783	222	1333	1848	3181	27478	70.6557

 
