   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	80486	30322	6774	13103	1537	2712	1520	3113	4633	59081	73.4053
Uzirpur	45396	19055	2230	6319	1050	1848	695	3328	4023	34525	76.0530
Bakerganj	62822	22961	3869	9719	2462	800	1420	4847	6267	46078	73.3469
Babuganj	26830	10507	1283	4302	657	757	633	1580	2213	19719	73.4961
Mehendiganj	55304	18556	4557	9773	2443	1334	2329	2315	4644	41307	74.6908
Gournadi	35213	13697	1459	4830	980	1216	376	3378	3754	25936	73.6546
Muladi	30940	10640	2118	6801	1545	393	372	1298	1670	23167	74.8772
Hizla	24158	7169	1581	6965	877	325	522	579	1101	18018	74.5840
Agailjhara	28134	11691	1453	2494	804	771	377	3239	3616	20829	74.0350
Banaripara	27790	11590	1177	3004	1032	1303	389	1933	2322	20428	73.5085

 
