   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	133804	57582	7444	16451	3474	6057	4851	6795	11646	102654	76.7197
Trisal	86227	42432	3677	10945	2036	1913	2755	2706	5461	66464	77.0803
Fulbaria	84061	42621	3748	7488	2175	1275	4510	3351	7861	65168	77.5247
Bhaluka	88201	43653	4687	8304	1767	1384	4005	4595	8600	68395	77.5445
Muktagacha	91691	44505	5031	10926	2717	1572	3748	3603	7351	72102	78.6359
Gafargaon	84673	37019	5502	8197	3688	783	1801	6278	8079	63268	74.7204
Phulpur	120777	56819	5100	10152	3477	4188	3931	6720	10651	90387	74.8379
Gouripur	66055	31174	2409	7555	1117	1263	1268	4916	6184	49702	75.2434
Ishwarganj	77988	39850	2417	7760	1082	1335	2399	3982	6381	58825	75.4283
Nandail	81993	45775	1934	10037	1605	885	1837	2108	3945	64181	78.2762
Haluaghat	65940	32740	2139	8339	683	1627	2126	3616	5742	51270	77.7525
Dhubaura	40220	17241	2273	6895	773	446	1667	1873	3540	31168	77.4938

 
