   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	62321	25145	2577	13357	785	1549	1734	4363	6097	49510	79.4435
Roumari	43794	15315	2003	11054	1782	976	2019	1389	3408	34538	78.8647
Kurigram Sadar	73468	30419	1998	17715	676	1200	2579	4040	6619	58627	79.7994
Ulipur	101107	44820	2354	22530	2043	1423	1678	2642	4320	77490	76.6416
Nageswari	93907	39732	1987	19686	2272	1905	6725	5119	11844	77426	82.4497
Chilmari	30078	13258	1177	5026	1197	1278	1008	1630	2638	24574	81.7009
Fulbari	37594	13915	1020	8169	650	1179	2107	3522	5629	30562	81.2949
Char Rajibpur	21350	5448	2757	5228	595	669	1057	272	1329	16026	75.0632
Rajarhat	47217	17393	1944	10333	698	1071	1422	2481	3903	35342	74.8502

 
