   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56225	21611	3338	12612	1889	574	1354	2856	4210	44234	78.6732
Rayganj	65927	30914	2460	11547	2197	506	1621	2176	3797	51421	77.9969
Tarash	44272	21239	1448	6356	1034	819	1650	1135	2785	33681	76.0774
Sirajganj Sadar	100649	38824	9590	18226	3137	877	1865	2283	4148	74802	74.3197
Kamarkhand	27521	11291	1401	4710	1072	443	462	958	1420	20337	73.8963
Chouhali	17603	6492	1134	3595	878	439	273	431	704	13242	75.2258
Ullahpara	120802	50201	7198	23902	2645	1303	2623	4277	6900	92149	76.2810
Belkuchi	62246	27592	5758	7777	1820	306	873	1081	1954	45207	72.6264
Shazadpur	118039	43904	7538	25594	3315	682	1023	3391	4414	85447	72.3888

 
