   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	35792	11981	3396	2777	1311	31	732	2327	3059	22555	63.0169
Sunamganj Sadar	36519	12677	3192	4887	1356	710	786	1584	2370	25192	68.9833
Dharmapasa	35732	13810	2095	3984	1123	62	255	2270	2525	23599	66.0444
Sulla	17338	5362	1061	2094	428	33	404	1253	1657	10635	61.3393
Tahirpur	29046	10428	1791	2945	1176	18	503	1140	1643	18001	61.9741
Chhatak	47323	12242	3445	5177	2561	138	1275	2601	3876	27439	57.9824
Jogonnathpur	30928	9663	3062	2214	1205	210	487	1345	1832	18186	58.8011
Jamalganj	24815	10331	2184	2498	804	62	126	964	1090	16969	68.3820
Bishwamvarpur	21694	6795	2693	2549	483	170	483	831	1314	14004	64.5524
Dowara Bazar	33477	11953	1107	5314	772	88	859	849	1708	20942	62.5564
Sadar (South)	25759	6172	2131	2567	1384	296	924	1130	2054	14604	56.6947

 
