   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	15530	5564	1142	2939	979	119	391	721	1112	11855	76.3361
Khagrachhari Sadar	15609	6176	470	2767	302	454	341	652	993	11162	71.5100
Mahalchhari	8072	3246	284	1043	208	133	200	329	529	5443	67.4306
Panchhari	9627	5300	150	835	125	170	201	219	420	7000	72.7122
Ramgarh	10060	3942	374	1264	422	303	78	328	406	6711	66.7097
Manikchhari	9302	2730	293	1905	399	187	176	817	993	6507	69.9527
Matiranga	21035	8166	836	3957	447	326	558	1257	1815	15547	73.9101
Lakshmichhari	4728	2292	109	357	150	18	36	231	267	3193	67.5338

 
