   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	92325	28065	10433	15854	5318	3574	1040	7445	8485	71729	77.6918
Nasirnagar	55114	21795	3112	6739	809	1345	1210	5065	6275	40075	72.7129
Nabinagar	91436	32355	9565	13339	2685	1736	868	7742	8610	68290	74.6861
Kashba	64033	19224	6246	9623	3279	2245	695	5519	6214	46831	73.1357
Sarail	54108	17517	3803	9095	1725	3178	434	3640	4074	39392	72.8025
Bancharampur	58275	17178	3328	11703	3050	2579	276	5094	5370	43208	74.1450
Akhaura	29930	9927	1742	4654	1223	1059	1048	2615	3663	22268	74.4003
Ashuganj	27891	8250	2742	4196	1919	1154	219	3488	3707	21968	78.7638
Bijoy Nagar	49479	15695	3276	8482	2090	1362	904	3504	4408	35313	71.3697

 
