   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	42259	17536	2758	4378	356	1057	507	5417	5924	32009	75.7448
Poba (Sadar)	67274	20262	5349	12754	898	1742	646	11643	12289	53294	79.2193
Mohanpur	40449	17171	1485	7116	477	1243	712	4065	4777	32269	79.7770
Puthiya	47440	18653	3295	6023	443	752	270	7856	8126	37292	78.6088
Bagmara	92341	41770	5301	12095	1397	1928	2424	9012	11436	73927	80.0587
Charghat	46161	18394	2831	8121	690	882	305	5431	5736	36654	79.4047
Boalia	34341	10516	9131	2490	308	248	226	4398	4624	27317	79.5463
Tanore	41826	18494	1338	3883	603	1915	884	5584	6468	32701	78.1834
Godagari	64591	17922	4419	10818	939	691	1746	10766	12512	47301	73.2316
Bagha	41613	14630	3184	8867	454	943	171	6612	6783	34861	83.7743

 
