   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	39685	13877	4067	4383	1858	851	1899	3648	5547	30583	77.0644
Sunamganj Sadar	40736	15609	3386	7305	1735	1923	782	3157	3939	33897	83.2114
Dharmapasa	42173	16519	3354	6023	1672	367	517	3509	4026	31961	75.7855
Sulla	19372	6760	1898	2485	666	252	832	1924	2756	14817	76.4867
Tahirpur	34000	13280	2432	4907	2160	899	1583	2235	3818	27496	80.8706
Chhatak	52373	18430	6148	5637	2870	306	2593	4704	7297	40688	77.6889
Jogonnathpur	33134	12402	3029	2833	1485	1077	1930	3420	5350	26176	79.0004
Jamalganj	28537	11626	2782	4512	1358	50	435	1838	2273	22601	79.1989
Bishwamvarpur	25654	9507	2271	3609	1173	1010	1510	1630	3140	20710	80.7282
Dowara Bazar	37539	16102	2029	6108	1047	712	1919	1792	3711	29709	79.1417
Sadar (South)	27420	10000	2050	3528	1223	616	1105	2251	3356	20773	75.7586

 
