   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	40785	13647	3381	4695	2088	2161	1910	4116	6026	31998	78.4553
Sunamganj Sadar	42993	14845	2611	6632	1153	3112	713	3612	4325	32678	76.0077
Dharmapasa	44365	17648	2962	6100	1587	3187	555	4007	4562	36046	81.2487
Sulla	19698	6484	1823	2852	677	837	783	1890	2673	15346	77.9064
Tahirpur	36766	13193	2128	5546	1479	2568	1803	2561	4364	29278	79.6334
Chhatak	54862	19324	6629	6382	3117	1039	2853	5298	8151	44642	81.3714
Jogonnathpur	34154	11702	2502	3921	1305	1891	2118	3851	5969	27290	79.9028
Jamalganj	29775	11802	2498	5123	755	1235	459	2070	2529	23942	80.4097
Bishwamvarpur	26859	9775	1949	3865	1006	1335	1677	1762	3439	21369	79.5599
Dowara Bazar	39380	16426	2093	5493	772	1986	1975	2183	4158	30928	78.5373
Sadar (South)	28258	10542	1983	4077	1150	1604	1123	2621	3744	23100	81.7468

 
