   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	68797	20913	6036	13673	2310	1778	2734	7445	10179	54889	79.7840
Jessore Sadar	148451	46657	12243	30466	5974	6910	5899	12323	18222	120472	81.1527
Sarsa	79724	25783	6190	18984	1353	2423	2135	5453	7588	62321	78.1709
Keshobpur	58967	20018	3057	13694	1369	2293	2895	5080	7975	48406	82.0900
Bagherpara	46913	17999	2846	6886	2197	3385	1436	4362	5798	39111	83.3692
Monirampur	94959	28680	4286	26251	2828	2938	6269	8052	14321	79304	83.5139
Abhaynagar	57209	17240	4307	12243	1571	2052	2437	6349	8786	46199	80.7548
Chowgachha	55673	17960	4566	10286	1676	2018	2059	6158	8217	44723	80.3316

 
