   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	26807	12573	739	2994	296	1926	1378	1251	2629	21157	78.9234
Kalmakanda	50907	24905	3251	5323	1333	1974	2074	2032	4106	40892	80.3269
Modan	27691	14177	1040	2389	458	1343	1290	965	2255	21662	78.2276
Purbadhala	57222	24247	1707	8510	1012	3489	1629	3085	4714	43679	76.3325
Kendua	58360	26320	1820	5839	1747	2617	2558	4745	7303	45646	78.2145
Netrokona Sadar	69524	30368	3827	8971	491	3720	2945	4235	7180	54557	78.4722
Durgapur	46022	16825	1911	7848	1571	2190	1975	3763	5738	36083	78.4038
Barhatta	33851	14579	1393	4682	1071	1436	1406	2508	3914	27075	79.9829
Mohonganj	31340	13303	1037	3315	912	1566	1421	2777	4198	24331	77.6356
Khaliajhuri	17511	6844	1198	1959	280	1131	405	1725	2130	13542	77.3342

 
