   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	67742	20530	1467	14716	1286	4145	5630	4259	9889	52033	76.8105
Pirganj	94159	40141	3677	14332	3601	3268	4585	5573	10158	75177	79.8405
Pirgachha	74218	26785	2803	16576	2697	2851	3357	4035	7392	59104	79.6357
Badarganj	64714	22513	2008	8144	447	2725	9142	4191	13333	49170	75.9805
Mithapukur	115618	47387	4957	18880	2537	5652	4037	5557	9594	89007	76.9837
Kaunia	48418	16561	1978	10374	712	2273	2919	2719	5638	37536	77.5249
Rangpur Sadar	136049	50232	9615	25964	1413	6392	5247	8028	13275	106891	78.5680
Taraganj	34659	12651	886	4997	422	2346	2471	2953	5424	26726	77.1113

 
