   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	36075	12360	3307	2943	1405	30	802	2426	3228	23273	64.5128
Sunamganj Sadar	36950	13570	3217	4987	1484	724	808	1665	2473	26455	71.5968
Dharmapasa	36001	14214	2114	4176	1128	66	301	2374	2675	24373	67.7009
Sulla	17483	5538	1170	2291	497	33	427	1336	1763	11292	64.5885
Tahirpur	29383	11536	2060	3462	1326	18	527	1250	1777	20179	68.6758
Chhatak	47448	12505	3570	5361	2593	129	1339	2791	4130	28288	59.6190
Jogonnathpur	31199	10068	3283	2328	1205	186	513	1467	1980	19050	61.0596
Jamalganj	24984	10935	2246	2762	848	67	130	1011	1141	17999	72.0421
Bishwamvarpur	21953	7340	2714	2852	565	155	564	918	1482	15108	68.8198
Dowara Bazar	33568	12341	1220	5528	829	87	987	889	1876	21881	65.1841
Sadar (South)	26053	7412	2471	2630	1393	277	942	1179	2121	16304	62.5801

 
