   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Naogaon Sadar	60527	26239	2699	6743	1526	1781	611	9821	10432	49420	81.6495
Mohadebpur	68997	33838	1988	5314	1211	1033	2333	9177	11510	54894	79.5600
Manda	90291	44275	1731	8363	2764	1443	1834	11977	13811	72387	80.1708
Badalgachhi	47523	17220	2024	7650	919	464	1316	8273	9589	37866	79.6793
Rani Nagar	40316	18264	2080	3672	516	880	1547	4513	6060	31472	78.0633
Patnitola	53646	27334	2429	2816	974	989	3020	5367	8387	42929	80.0227
Atrai	46039	20837	3024	2848	1518	588	1947	5381	7328	36143	78.5052
Dhamoirhat	40844	19469	1426	4293	824	248	2278	3857	6135	32395	79.3140
Niamatpur	56680	26202	2787	4211	1676	1232	2358	7516	9874	45982	81.1256
Porsa	28383	13613	1398	2557	978	487	1749	2186	3935	22968	80.9217
Sapahar	36332	17402	1639	3978	245	520	2894	1802	4696	28480	78.3882

 
