   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	28865	13576	958	2917	505	508	1851	1559	3410	21874	75.7804
Kalmakanda	48230	23092	2734	4931	1365	830	1913	1637	3550	36502	75.6832
Modan	25737	12754	841	2248	563	638	1242	798	2040	19084	74.1501
Purbadhala	55952	23175	1832	8582	1553	1762	1985	3510	5495	42399	75.7775
Kendua	57130	24828	1617	6094	2016	728	2574	5008	7582	42865	75.0306
Netrokona Sadar	58555	23683	2366	7778	1026	1560	3646	4061	7707	44120	75.3480
Durgapur	44472	16933	1924	7621	1805	860	1841	3366	5207	34350	77.2396
Barhatta	33429	14625	1770	4390	1504	493	1378	2187	3565	26347	78.8148
Mohonganj	30751	13146	1216	3451	1172	515	1560	2315	3875	23375	76.0138
Khaliajhuri	16484	6984	1555	2061	454	158	363	1408	1771	12983	78.7612

 
