   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	30313	10887	3454	3363	1460	2020	829	1683	2512	23696	78.1711
Rangunia	74090	29924	3754	8732	3351	2749	706	6562	7268	55778	75.2841
Doublemooring	45094	16272	6522	5095	1313	1380	741	1930	2671	33253	73.7415
Fatichhari	97005	35546	6695	12953	2985	4749	557	6860	7417	70345	72.5169
Hathazari	70833	29590	7151	4911	2629	1871	512	4666	5178	51330	72.4662
Sitakunda	69624	25805	4614	8828	2469	2598	292	4505	4797	49111	70.5375
Mirsharai	77813	26590	4365	12111	3813	2133	103	5199	5302	54314	69.8007
Rawzan	60167	23830	4089	5938	3548	1995	637	5157	5794	45194	75.1143
Sandwip	53580	21874	1963	10222	1948	577	250	873	1123	37707	70.3751
Boalkhali	43334	18468	2598	4087	2568	2186	531	3834	4365	34272	79.0880
Chandlaish	42265	16581	3029	3401	1963	550	426	4305	4731	30255	71.5841
Banshkhali	79078	32055	4762	11184	1771	1957	1008	4152	5160	56889	71.9404
Satkania	66204	27994	3769	8271	1898	1683	622	3974	4596	48211	72.8219
Anwara	46121	19845	2330	4476	1996	1198	576	3257	3833	33678	73.0210
Patiya	94172	36021	5184	9297	3887	3972	902	7447	8349	66710	70.8385
Lohagora	55186	21480	3254	10406	1871	825	351	3835	4186	42022	76.1461

 
