   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	52681	19110	3354	10028	2158	3651	1025	4591	5616	43917	83.3640
Sherpur	82990	37107	6539	10444	2176	3268	2882	5884	8766	68300	82.2991
Shibganj	89147	37989	3979	16988	1918	4099	4770	6517	11287	76260	85.5441
Dhunot	66742	27787	4021	11440	2353	2769	2744	4201	6945	55315	82.8788
Dupchanchia	43915	19575	2007	5049	1116	2289	3151	3517	6668	36704	83.5796
Nandigram	43955	24788	1575	2792	487	976	2173	2973	5146	35764	81.3650
Adamdighi	45795	21230	2944	4101	1228	1450	1694	5050	6744	37697	82.3168
Bogra Sadar	93861	36848	9715	11764	2842	6891	2293	6506	8799	76859	81.8860
Kahaloo	55546	25055	3969	5010	1018	3585	3927	3433	7360	45997	82.8088
Gabtali	71651	26621	4204	17318	1070	4073	1288	3751	5039	58325	81.4015
Sonatola	39996	17968	2533	5613	1899	2394	752	2635	3387	33794	84.4934
Shajahanpur	79444	35114	8945	8697	2246	3768	2190	4456	6646	65416	82.3423

 
