   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	27249	11835	790	2746	525	281	1440	1523	2963	19140	70.2411
Kalmakanda	45813	22310	2157	4014	915	442	1446	1560	3006	32844	71.6914
Modan	26769	12336	746	2123	665	235	1171	1103	2274	18379	68.6578
Purbadhala	56676	26471	2019	7073	1149	871	1658	3459	5117	42700	75.3405
Kendua	55683	24904	1657	5842	1849	515	1784	4497	6281	41048	73.7173
Netrokona Sadar	65802	27047	3584	7272	1323	965	3346	4773	8119	48310	73.4172
Durgapur	43292	16884	1256	5588	1916	680	1654	3418	5072	31396	72.5215
Barhatta	32659	13897	1592	3502	1290	293	1269	1957	3226	23800	72.8742
Mohonganj	29596	13059	1209	2939	1023	165	1159	1636	2795	21190	71.5975
Khaliajhuri	15811	5682	1291	1735	331	222	273	1002	1275	10536	66.6372

 
