   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	62571	24692	2807	13262	792	1587	1934	3908	5842	48982	78.2823
Roumari	42584	15724	2183	10190	1853	1059	1462	1383	2845	33854	79.4993
Kurigram Sadar	70870	29527	2071	15810	653	877	2322	3920	6242	55180	77.8609
Ulipur	99208	47545	2391	20938	1869	1730	1700	2531	4231	78704	79.3323
Nageswari	89476	40469	1899	17026	2267	1554	4965	4801	9766	72981	81.5649
Chilmari	33145	13911	1269	6319	1116	1157	1022	1788	2810	26582	80.1991
Fulbari	36055	14520	923	7358	645	953	2078	3508	5586	29985	83.1646
Char Rajibpur	19978	5546	2512	5852	514	421	721	307	1028	15873	79.4524
Rajarhat	46033	17545	1891	9547	675	943	1382	2403	3785	34386	74.6986

 
