   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	63868	25650	3761	9181	1872	1087	2233	5180	7413	48964	76.6644
Jessore Sadar	134225	47049	10143	23402	3761	3243	4249	7924	12173	99771	74.3312
Sarsa	73195	27860	3995	13402	1365	1088	1774	3423	5197	52907	72.2823
Keshobpur	55266	21738	2501	9849	1165	808	2323	3557	5880	41941	75.8893
Bagherpara	44293	20093	3132	5639	1652	722	1310	3817	5127	36365	82.1010
Monirampur	90051	30119	3397	24268	2295	1690	5648	4707	10355	72124	80.0924
Abhaynagar	53304	18794	2754	9761	1758	681	1820	4006	5826	39574	74.2421
Chowgachha	50175	18878	3279	8289	1499	723	1061	4422	5483	38151	76.0359

 
