   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	63043	24458	2754	13116	729	1371	1336	3266	4602	47030	74.5999
Roumari	42615	15395	2180	10444	1863	1020	1646	1387	3033	33935	79.6316
Kurigram Sadar	71983	29236	1980	16181	647	1019	2372	3904	6276	55339	76.8779
Ulipur	98773	45845	2262	21019	1813	1568	1626	2463	4089	76596	77.5475
Nageswari	92462	40534	2050	18539	2520	1668	5357	4699	10056	75367	81.5113
Chilmari	28880	12849	1072	4438	1033	1024	930	1581	2511	22927	79.3871
Fulbari	36627	14161	985	7902	663	978	2079	3528	5607	30296	82.7149
Char Rajibpur	20010	5104	2560	4619	576	420	785	281	1066	14345	71.6892
Rajarhat	46145	17500	1696	9692	644	952	1390	2396	3786	34270	74.2659

 
