   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	60766	24473	2823	13185	727	1550	1202	3051	4253	47011	77.3640
Roumari	42620	15566	2154	10142	1802	1047	1474	1377	2851	33562	78.7471
Kurigram Sadar	71453	29452	2095	15918	655	917	2325	3898	6223	55260	77.3376
Ulipur	99807	47394	2414	21141	1823	1693	1673	2504	4177	78642	78.7941
Nageswari	90779	40014	1944	17158	2276	1546	4948	4720	9668	72606	79.9811
Chilmari	33620	13976	1314	6196	1102	1200	991	1743	2734	26522	78.8876
Fulbari	36194	14520	901	7494	621	953	2060	3559	5619	30108	83.1851
Char Rajibpur	20044	5512	2521	5737	511	424	709	300	1009	15714	78.3975
Rajarhat	46086	17600	1868	9461	632	901	1378	2357	3735	34197	74.2026

 
