   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	31437	10243	3286	3670	1737	2612	1015	1624	2639	24187	76.9380
Rangunia	74204	28847	4393	8379	3608	3944	762	5581	6343	55514	74.8127
Doublemooring	45007	15995	7321	5589	1362	1577	904	1724	2628	34472	76.5925
Fatichhari	105697	37363	7159	14072	3097	6981	650	6635	7285	75957	71.8630
Hathazari	73509	30700	7932	5384	2624	3630	1148	4777	5925	56195	76.4464
Sitakunda	75181	28789	6408	9794	3111	3915	685	4097	4782	56799	75.5497
Mirsharai	85241	30582	5332	14517	4873	4702	168	5578	5746	65752	77.1366
Rawzan	63589	23426	4052	7368	4707	3939	1456	5092	6548	50040	78.6929
Sandwip	59680	24293	2804	11254	2821	2225	358	1021	1379	44776	75.0268
Boalkhali	45916	18514	3056	3762	2798	2997	752	3540	4292	35419	77.1387
Chandlaish	44238	16459	3198	3110	2391	2424	488	4196	4684	32266	72.9373
Banshkhali	79014	34551	5023	11631	2131	4587	1196	4372	5568	63491	80.3541
Satkania	68766	29444	4583	7986	1747	3452	657	3892	4549	51761	75.2712
Anwara	47497	20613	2783	4494	2042	2370	592	3153	3745	36047	75.8932
Patiya	98470	37943	6817	9187	4034	5922	1179	6460	7639	71542	72.6536
Lohagora	49263	18739	2613	7231	1633	2160	463	3369	3832	36208	73.4994

 
