   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	51100	21033	3007	8285	2221	1811	808	4344	5152	41509	81.2309
Sherpur	78178	37477	4673	10131	1925	741	2159	4459	6618	61565	78.7498
Shibganj	87833	41794	4183	11979	1667	1363	3784	5162	8946	69932	79.6193
Dhunot	64602	26813	2820	14046	1570	573	2052	3372	5424	51246	79.3257
Dupchanchia	42492	20190	1553	5002	1316	347	2732	2998	5730	34138	80.3398
Nandigram	43539	24501	1201	2906	591	231	1985	2455	4440	33870	77.7923
Adamdighi	43943	21339	2372	3987	1054	346	1171	4536	5707	34805	79.2049
Bogra Sadar	89262	36659	8551	10668	2872	3022	1910	5261	7171	68943	77.2367
Kahaloo	53188	26237	3373	4707	1177	935	3169	2827	5996	42425	79.7642
Gabtali	72137	29755	3789	15830	1677	1499	1134	3871	5005	57555	79.7857
Sonatola	38919	17659	2381	5599	1386	445	426	2283	2709	30179	77.5431
Shajahanpur	74395	33592	7110	8625	2244	1233	1713	3514	5227	58031	78.0039

 
