   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	31166	10129	3285	3409	1668	2469	977	1619	2596	23556	75.5824
Rangunia	73152	27990	4195	7983	3302	3459	706	5534	6240	53169	72.6829
Doublemooring	44505	15992	7159	5588	1292	1403	779	1696	2475	33909	76.1914
Fatichhari	103868	36215	7021	13629	2949	6436	581	6448	7029	73279	70.5501
Hathazari	72984	30605	7790	5253	2508	3301	896	4690	5586	55043	75.4179
Sitakunda	72657	27201	6025	9010	2873	3448	363	3970	4333	52890	72.7941
Mirsharai	83911	29749	5333	14284	4490	4091	145	5480	5625	63572	75.7612
Rawzan	62628	24006	4197	7160	4402	3228	1287	5045	6332	49325	78.7587
Sandwip	58609	23604	2555	11055	2581	1530	330	956	1286	42611	72.7039
Boalkhali	45222	18021	2860	3548	2580	2831	672	3519	4191	34031	75.2532
Chandlaish	43670	16667	3166	3161	2299	2011	494	4227	4721	32025	73.3341
Banshkhali	78262	33267	4862	11057	1947	4045	1090	4201	5291	60469	77.2648
Satkania	68152	28782	4423	8445	1806	3010	626	3834	4460	50926	74.7241
Anwara	46852	20098	2665	4380	1922	2051	576	3092	3668	34784	74.2423
Patiya	96489	36771	6574	9177	3728	5384	1043	6255	7298	68932	71.4403
Lohagora	48758	18321	2466	7229	1535	1812	430	3268	3698	35061	71.9082

 
