   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Naogaon Sadar	60321	28312	2094	5590	1295	1071	308	8344	8652	47014	77.9397
Mohadebpur	66448	36602	1789	4748	770	289	1381	7746	9127	53325	80.2507
Manda	87907	45743	1436	6759	1726	540	1300	11875	13175	69379	78.9232
Badalgachhi	45471	19997	2028	4420	1089	335	631	8168	8799	36668	80.6404
Rani Nagar	35900	20148	1629	2472	567	176	981	3421	4402	29394	81.8774
Patnitola	50034	25171	1930	2666	1401	67	2085	4413	6498	37733	75.4147
Atrai	44315	19909	2371	3143	1706	372	1552	4715	6267	33768	76.1999
Dhamoirhat	41348	21471	1407	3255	1040	64	1139	3762	4901	32138	77.7256
Niamatpur	53057	26420	2555	4220	1539	341	2066	6619	8685	43760	82.4773
Porsa	24098	12786	1007	1427	656	36	932	1445	2377	18289	75.8943
Sapahar	33523	15526	1384	3408	284	229	1831	1414	3245	24076	71.8193

 
