   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	50451	17982	3430	8932	2202	4854	903	4034	4937	42337	83.9171
Sherpur	84104	37210	7546	10480	2085	3919	2861	5962	8823	70063	83.3052
Shibganj	90030	35094	3826	18060	1836	5304	4816	7016	11832	75952	84.3630
Dhunot	66224	26584	4408	10707	2229	3915	2799	4449	7248	55091	83.1889
Dupchanchia	44061	19217	2236	5170	948	2938	3110	3567	6677	37186	84.3966
Nandigram	43261	24149	1840	2616	508	1575	1991	2941	4932	35620	82.3374
Adamdighi	45417	20534	3107	4035	1262	1831	1682	5116	6798	37567	82.7157
Bogra Sadar	94045	36866	10156	11459	2653	7350	2093	6379	8472	76956	81.8289
Kahaloo	55081	24230	4183	5471	1086	4068	3877	3386	7263	46301	84.0598
Gabtali	73079	27821	5041	16801	1068	4840	1346	3710	5056	60627	82.9609
Sonatola	39979	17627	2574	5410	1894	2912	803	2562	3365	33782	84.4994
Shajahanpur	79521	34348	9286	8497	2410	4853	2098	4351	6449	65843	82.7995

 
