   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	35429	14352	1812	4962	1268	1755	485	2044	2529	26678	75.2999
Pabna Sadar	135505	42090	10603	29616	5089	4411	5993	7489	13482	105291	77.7027
Chatmohor	74294	30848	5365	8002	3223	2280	979	7138	8117	57835	77.8461
Ishwardi	71997	24116	9404	11345	1865	4085	810	5265	6075	56890	79.0172
Faridpur	27870	9263	1721	6186	1030	1177	896	1568	2464	21841	78.3674
Sujanagar	62146	19416	3092	12347	4464	2409	624	4988	5612	47340	76.1755
Santhia	91099	35391	5529	21335	3060	2802	1372	5283	6655	74772	82.0777
Bera	57230	24338	3287	10000	2046	2033	784	3024	3808	45512	79.5247
Bhangoora	29520	13384	3077	2631	1181	878	974	1466	2440	23591	79.9153

 
