   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	50429	18039	3431	9011	2168	4671	891	4063	4954	42274	83.8287
Sherpur	83774	37142	7530	10335	2076	3841	2855	5900	8755	69679	83.1750
Shibganj	89975	35170	3826	18077	1827	5222	4817	6959	11776	75898	84.3545
Dhunot	66109	26491	4374	10796	2248	3831	2796	4416	7212	54952	83.1233
Dupchanchia	43998	19177	2266	5200	953	2884	3102	3558	6660	37140	84.4129
Nandigram	43203	24165	1809	2608	522	1484	1987	2929	4916	35504	82.1795
Adamdighi	45354	20541	3083	4028	1252	1784	1667	5090	6757	37445	82.5616
Bogra Sadar	93918	36705	10168	11505	2647	7225	2097	6370	8467	76717	81.6851
Kahaloo	55010	24259	4214	5435	1072	4035	3860	3373	7233	46248	84.0720
Gabtali	72950	27750	4999	16916	1058	4666	1336	3691	5027	60416	82.8184
Sonatola	39928	17722	2579	5401	1882	2881	805	2558	3363	33828	84.7225
Shajahanpur	79405	34437	9290	8566	2377	4669	2041	4315	6356	65695	82.7341

 
