   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Naogaon Sadar	61151	27781	2570	6891	1756	1483	482	9720	10202	50683	82.8817
Mohadebpur	69303	35818	1939	6068	1136	768	1964	8849	10813	56542	81.5867
Manda	89176	47393	1735	8061	2523	664	1626	12519	14145	74521	83.5662
Badalgachhi	46752	18131	1865	7324	983	329	1003	8897	9900	38532	82.4179
Rani Nagar	40740	20534	1914	3705	549	448	1395	4223	5618	32768	80.4320
Patnitola	53250	26928	2523	3424	1317	445	2818	4859	7677	42314	79.4629
Atrai	45656	20687	2596	2985	1732	342	1920	5452	7372	35714	78.2241
Dhamoirhat	40258	19895	1447	3681	908	92	1985	3900	5885	31908	79.2588
Niamatpur	55395	25264	2646	4146	1647	289	2214	6904	9118	43110	77.8229
Porsa	27257	13383	1377	2434	892	428	1419	1838	3257	21771	79.8731
Sapahar	35867	17039	1583	4077	227	424	2658	1632	4290	27640	77.0625

 
