   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	39856	13594	3701	4622	1920	1507	1796	3768	5564	30908	77.5492
Sunamganj Sadar	42297	14682	2785	6443	1229	2483	710	3331	4041	31663	74.8587
Dharmapasa	42872	17009	3112	6003	1557	2068	505	3637	4142	33891	79.0516
Sulla	19579	6369	1814	2823	663	601	769	1820	2589	14859	75.8925
Tahirpur	35797	13112	2277	5759	1737	1867	1741	2408	4149	28901	80.7358
Chhatak	54105	19173	6505	6312	3057	653	2735	5033	7768	43468	80.3401
Jogonnathpur	33720	11863	2660	3778	1300	1514	2015	3627	5642	26757	79.3505
Jamalganj	29098	12038	2808	4246	723	948	443	1884	2327	23090	79.3525
Bishwamvarpur	26355	9633	2053	3858	971	1231	1605	1679	3284	21030	79.7951
Dowara Bazar	38514	15926	1851	5476	802	1513	1895	1935	3830	29398	76.3307
Sadar (South)	27924	9707	1778	3835	1091	1153	1105	2416	3521	21085	75.5085

 
