   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	14370	4652	950	2528	959	141	282	751	1033	10263	71.4196
Khagrachhari Sadar	15088	6126	342	2245	380	301	262	672	934	10328	68.4517
Mahalchhari	8154	2852	173	853	262	114	95	505	600	4854	59.5291
Panchhari	9574	5371	227	823	134	125	140	209	349	7029	73.4176
Ramgarh	8909	3569	243	1014	404	59	18	330	348	5637	63.2731
Manikchhari	8536	2681	220	1538	319	73	74	646	720	5551	65.0305
Matiranga	16496	7000	508	2798	587	141	366	1105	1471	12505	75.8063
Lakshmichhari	3637	1389	53	296	93	5	10	146	156	1992	54.7704

 
