   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	31421	10236	3282	3653	1738	2591	1013	1624	2637	24137	76.8181
Rangunia	74174	28819	4386	8337	3605	3936	758	5581	6339	55422	74.7189
Doublemooring	44982	16027	7291	5611	1358	1569	896	1723	2619	34475	76.6418
Fatichhari	105640	37317	7128	14073	3074	6981	641	6629	7270	75843	71.7938
Hathazari	73474	30696	7933	5411	2607	3608	1132	4769	5901	56156	76.4298
Sitakunda	75051	28699	6395	9751	3100	3918	679	4089	4768	56631	75.4567
Mirsharai	85177	30507	5313	14479	4864	4680	166	5570	5736	65579	76.9914
Rawzan	63511	23435	4067	7385	4709	3906	1445	5093	6538	50040	78.7895
Sandwip	59601	24260	2785	11223	2791	2148	358	1022	1380	44587	74.8091
Boalkhali	45880	18485	3041	3740	2786	2980	746	3541	4287	35319	76.9813
Chandlaish	44186	16414	3196	3114	2379	2392	486	4196	4682	32177	72.8217
Banshkhali	78979	34484	4933	11606	2111	4563	1194	4353	5547	63244	80.0770
Satkania	68716	29466	4587	8017	1738	3444	653	3885	4538	51790	75.3682
Anwara	47467	20586	2764	4487	2035	2357	592	3149	3741	35970	75.7790
Patiya	98401	37852	6783	9191	4022	5904	1168	6455	7623	71375	72.5348
Lohagora	49234	18697	2593	7232	1626	2139	462	3354	3816	36103	73.3294

 
