   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	93134	42517	7704	5084	2636	999	957	12049	13006	71946	77.2500
Nagarpur	65238	28406	3746	6150	1334	2106	347	4991	5338	47080	72.1665
Bhuapur	42612	16701	3873	6669	982	2245	880	1555	2435	32905	77.2200
Ghatail	100310	44221	6895	13759	1718	2992	3196	5581	8777	78362	78.1198
Basail	37440	15457	3110	4117	1511	524	874	2559	3433	28152	75.1923
Tangail Sadar	114741	40822	11446	17789	2264	5748	2874	9295	12169	90238	78.6449
Kalihati	82744	33398	7725	11476	2239	3658	1385	6294	7679	66175	79.9756
Modhupur	111670	50833	4306	14403	818	1789	3714	5373	9087	81236	72.7465
Gopalpur	58222	23577	5353	10207	1005	1364	1678	2899	4577	46083	79.1505
Shakhipur	68996	32882	3539	3652	889	505	1861	4119	5980	47447	68.7678
Delduar	46214	17940	3461	4117	910	1281	524	5235	5759	33468	72.4196

 
