   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	29207	11027	3590	3015	1112	871	331	1515	1846	21461	73.4790
Rangunia	65952	24949	2420	7773	2514	1462	298	6649	6947	46065	69.8463
Doublemooring	39850	13907	4676	3387	1100	938	476	1753	2229	26237	65.8394
Fatichhari	97940	30601	4384	12147	3830	759	147	6607	6754	58475	59.7049
Hathazari	66597	23534	4397	3229	2357	486	103	3777	3880	37883	56.8839
Sitakunda	60292	23684	3159	6933	2172	1374	160	4017	4177	41499	68.8300
Mirsharai	70757	23774	3055	9887	3553	1013	42	5111	5153	46435	65.6260
Rawzan	61790	21125	3300	5651	3150	746	70	4540	4610	38582	62.4405
Sandwip	45421	18029	2266	8123	1286	325	19	873	892	30921	68.0764
Boalkhali	40051	16392	1415	3217	2472	862	145	3407	3552	27910	69.6862
Chandlaish	38229	14168	1839	3824	2472	493	112	4005	4117	26913	70.3994
Banshkhali	71235	26948	3128	5942	1911	922	496	3701	4197	43048	60.4310
Satkania	62518	20840	2511	6398	2414	870	220	3687	3907	36940	59.0870
Anwara	44633	16851	1919	4054	2510	629	118	3241	3359	29322	65.6958
Patiya	87824	37042	4191	7900	3936	2013	283	7431	7714	62796	71.5021
Lohagora	48082	17665	2123	7456	1733	237	61	2838	2899	32113	66.7880

 
