   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	28925	12784	904	3056	709	498	1208	1680	2888	20839	72.0449
Kalmakanda	45298	20469	1930	3537	946	551	1141	1692	2833	30266	66.8153
Modan	29411	13727	739	1906	665	425	915	1193	2108	19570	66.5397
Purbadhala	55630	25451	1033	6308	1452	1378	1502	3338	4840	40462	72.7341
Kendua	53756	23246	919	4109	1647	678	1367	4063	5430	36029	67.0232
Netrokona Sadar	64067	26255	2851	5703	1318	1504	3161	5173	8334	45965	71.7452
Durgapur	42418	15903	997	5476	1898	1258	1367	3527	4894	30426	71.7290
Barhatta	31115	14178	1108	2089	1302	403	1027	1780	2807	21887	70.3423
Mohonganj	32714	13546	1273	2304	1632	255	930	1766	2696	21706	66.3508
Khaliajhuri	11947	4356	980	1181	325	174	159	739	898	7914	66.2426

 
