   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	52282	19711	3359	10259	2165	3222	1013	4511	5524	44240	84.6180
Sherpur	81843	36985	6059	10350	2034	2767	2804	5612	8416	66611	81.3888
Shibganj	88848	39694	4067	16004	1919	3283	4653	6244	10897	75864	85.3863
Dhunot	65911	27356	3683	12252	2142	1922	2622	4000	6622	53977	81.8938
Dupchanchia	43389	19636	1817	4891	1141	2012	3050	3386	6436	35933	82.8159
Nandigram	43775	24988	1418	2682	358	796	2154	2882	5036	35278	80.5894
Adamdighi	45425	21389	2710	3879	1189	1049	1620	4893	6513	36729	80.8564
Bogra Sadar	93239	36921	9477	11410	2765	6581	2269	6305	8574	75728	81.2192
Kahaloo	55064	25293	3894	4716	1033	3278	3838	3343	7181	45395	82.4404
Gabtali	70879	26361	4009	16692	1102	4116	1242	3572	4814	57094	80.5514
Sonatola	39771	17793	2406	5760	1883	2023	681	2591	3272	33137	83.3195
Shajahanpur	78704	34790	8844	8582	2125	3233	2024	4268	6292	63866	81.1471

 
